,pct_cli,pct_ili,pct_cli_anosmia_ageusia,pct_hh_cli,pct_cmnty_cli,pct_hh_fever,pct_hh_sore_throat,pct_hh_cough,pct_hh_shortness_of_breath,pct_hh_difficulty_breathing,mean_hh_cli_ct,mean_cmnty_cli_ct,pct_self_fever,pct_self_cough,pct_self_shortness_of_breath,pct_self_difficulty_breathing,pct_self_tiredness_or_exhaustion,pct_self_nasal_congestion,pct_self_runny_nose,pct_self_muscle_joint_aches,pct_self_sore_throat,pct_self_persistent_pain_pressure_in_chest,pct_self_nausea_vomiting,pct_self_diarrhea,pct_self_anosmia_ageusia,pct_self_other,pct_self_none_of_above,pct_self_multiple_symptoms,pct_tested_and_positive,pct_tested_and_negative,pct_tested_no_result,pct_could_not_get_tested,pct_did_not_try_to_get_tested,pct_worked_outside_home,pct_avoid_contact_all_or_most_time,mean_outside_hh_contact_at_work_ct,mean_outside_hh_contact_shopping_ct,mean_outside_hh_contact_in_social_gatherings_ct,pct_contact_covid_positive,pct_diabetes,pct_cancer,pct_heart_disease,pct_high_blood_pressure,pct_asthma,pct_chronic_lung_disease,pct_kidney_disease,pct_autoimmune_disorder,pct_no_above_medical_conditions,pct_multiple_medical_conditions,pct_cli_weighted,pct_ili_weighted,pct_cli_anosmia_ageusia_weighted,pct_hh_cli_weighted,pct_cmnty_cli_weighted,pct_hh_fever_weighted,pct_hh_sore_throat_weighted,pct_hh_cough_weighted,pct_hh_shortness_of_breath_weighted,pct_hh_difficulty_breathing_weighted,mean_hh_cli_ct_weighted,mean_cmnty_cli_ct_weighted,pct_self_fever_weighted,pct_self_cough_weighted,pct_self_shortness_of_breath_weighted,pct_self_difficulty_breathing_weighted,pct_self_tiredness_or_exhaustion_weighted,pct_self_nasal_congestion_weighted,pct_self_runny_nose_weighted,pct_self_muscle_joint_aches_weighted,pct_self_sore_throat_weighted,pct_self_persistent_pain_pressure_in_chest_weighted,pct_self_nausea_vomiting_weighted,pct_self_diarrhea_weighted,pct_self_anosmia_ageusia_weighted,pct_self_other_weighted,pct_self_none_of_above_weighted,pct_self_multiple_symptoms_weighted,pct_tested_and_positive_weighted,pct_tested_and_negative_weighted,pct_tested_no_result_weighted,pct_could_not_get_tested_weighted,pct_did_not_try_to_get_tested_weighted,pct_worked_outside_home_weighted,pct_avoid_contact_all_or_most_time_weighted,mean_outside_hh_contact_at_work_ct_weighted,mean_outside_hh_contact_shopping_ct_weighted,mean_outside_hh_contact_in_social_gatherings_ct_weighted,pct_contact_covid_positive_weighted,pct_diabetes_weighted,pct_cancer_weighted,pct_heart_disease_weighted,pct_high_blood_pressure_weighted,pct_asthma_weighted,pct_chronic_lung_disease_weighted,pct_kidney_disease_weighted,pct_autoimmune_disorder_weighted,pct_no_above_medical_conditions_weighted,pct_multiple_medical_conditions_weighted
pct_self_sore_throat_weighted,0.368009944,0.402997519,0.449425608,0.355510108,0.522184246,0.392126587,0.875279399,0.548998576,0.261917545,0.280586412,-0.001828218,-0.005459042,0.397552585,0.495798435,0.221947239,0.274761731,0.666674058,0.575404323,0.43709575,0.204327176,0.956803711,0.482243899,0.595441952,0.561504835,0.388561361,0.158878002,-0.665845039,0.666734335,0.079248984,-0.094040404,0.142352021,0.124264573,-0.016914669,0.194395743,-0.007080731,-0.003158039,-0.003158006,0.000980386,0.184315392,-0.492239886,-0.458743648,-0.490993672,-0.55409851,0.378086618,-0.404609698,-0.397715644,-0.005845927,0.502449087,-0.489920131,0.369146293,0.40301413,0.452488454,0.35239565,0.360065586,0.384196077,0.899281713,0.568917228,0.285925557,0.303038299,-0.001794901,-0.005556431,0.39806206,0.520385183,0.239673519,0.290676164,0.665213604,0.578119141,0.44465826,0.231895033,1,0.475083165,0.591821966,0.554167438,0.389035903,0.149926844,-0.674800562,0.682833193,0.177255642,0.109091144,0.249413212,0.302640053,0.44687109,0.176612741,-0.022122149,-0.002916898,-0.002916898,0.001109968,0.178701005,-0.48985525,-0.44761288,-0.486433105,-0.547203587,0.383966416,-0.399868028,-0.385033265,-0.022405796,0.491767585,-0.484400977
pct_self_persistent_pain_pressure_in_chest_weighted,0.367893159,0.366756252,0.405971068,0.338699323,0.390410383,0.346604958,0.471395929,0.439867136,0.331577613,0.375904753,0.006352337,-0.002606917,0.371095564,0.408069471,0.321779605,0.387822292,0.457166053,0.406159838,0.317183612,0.209222175,0.463186471,0.928569703,0.432026576,0.426864129,0.354066488,0.101864247,-0.454921785,0.471866867,0.100469624,-0.106230891,0.083714287,0.160657322,-0.010460667,0.200404056,0.010294535,-0.001765905,-0.001763764,0.003682604,0.179745407,-0.307672805,-0.344860705,-0.305466478,-0.347117657,0.181966362,-0.271920075,-0.265648841,-0.085570524,0.344449488,-0.334690457,0.388531692,0.385192834,0.421297363,0.348694649,0.270560857,0.353098776,0.480073761,0.459179674,0.367635859,0.411691632,0.005932456,-0.002731099,0.390296378,0.430675232,0.35401643,0.422304593,0.468943276,0.412254849,0.325077556,0.242042683,0.475083165,1,0.44048808,0.430156716,0.362596788,0.097908605,-0.46605218,0.490601904,0.171773458,0.037161597,0.164675071,0.28779479,0.326293312,0.191652465,0.005816703,-0.001531297,-0.001531297,0.003832652,0.172839826,-0.3094623,-0.33844862,-0.304521583,-0.347050389,0.191993187,-0.268270169,-0.258553006,-0.093586657,0.339794548,-0.332836868
pct_self_nausea_vomiting_weighted,0.328143848,0.342217367,0.409111009,0.310855668,0.457714206,0.350465853,0.586079811,0.412559933,0.247358422,0.269619346,-0.000177669,-0.003185863,0.362046805,0.356798951,0.20940274,0.261825261,0.67808708,0.493687516,0.322280512,0.245065307,0.58392108,0.432487184,0.952246093,0.583409071,0.361803175,0.145193166,-0.575005802,0.602646865,0.106904691,-0.019330105,0.140844244,0.051426279,-0.059239749,0.176124688,-0.083484321,4.85E-05,5.20E-05,-0.003272115,0.198567274,-0.440376993,-0.404133732,-0.448553873,-0.505368745,0.39897537,-0.356096096,-0.344179238,0.067008184,0.439596478,-0.427256777,0.337967124,0.350407792,0.418160035,0.318298899,0.393239205,0.354084719,0.594390336,0.436820687,0.281416133,0.298783435,5.42E-05,-0.003131265,0.372125345,0.384225329,0.23846768,0.287622861,0.68634243,0.497951354,0.334255458,0.277234209,0.591821966,0.44048808,1,0.593084274,0.366792664,0.141379466,-0.584923561,0.623617334,0.195412106,0.167825245,0.242181767,0.226449874,0.377039951,0.16592525,-0.080935799,0.00037814,0.00037814,-0.003130673,0.194697977,-0.437828338,-0.395780837,-0.443373876,-0.498084641,0.405992691,-0.350649263,-0.332807692,0.048076455,0.430407159,-0.42240461
pct_self_diarrhea_weighted,0.299966598,0.312150195,0.361363265,0.289011224,0.422639101,0.32589712,0.553704994,0.428329989,0.219637387,0.262158665,0.007143277,-0.004372916,0.325360725,0.3781879,0.184962808,0.257041382,0.626939337,0.480966472,0.340433828,0.220105021,0.547909676,0.425408697,0.586445186,0.947191407,0.315858423,0.085415237,-0.600109245,0.599517623,0.045545027,-0.083208104,0.099658008,0.102824204,-0.000735406,0.279188444,-0.119238179,-0.003037869,-0.003027683,0.00087362,0.170052678,-0.457915099,-0.46314659,-0.457385095,-0.514225478,0.322276475,-0.40012846,-0.375974977,-0.066993233,0.483776475,-0.475435237,0.307467904,0.317717016,0.374871414,0.293427026,0.352890654,0.324330874,0.560942819,0.453606573,0.252673924,0.289658679,0.006809731,-0.004449421,0.331935658,0.405746362,0.21029427,0.278780543,0.636426229,0.487097404,0.355803049,0.25339208,0.554167438,0.430156716,0.593084274,1,0.32739066,0.083177506,-0.616566556,0.624586075,0.132170384,0.115206861,0.205432779,0.273736751,0.428811531,0.264587593,-0.114222467,-0.002570528,-0.002570528,0.001023864,0.165645444,-0.458965149,-0.454575599,-0.45483748,-0.511591059,0.330502991,-0.39491907,-0.364388454,-0.082061492,0.476905313,-0.472072195
pct_self_anosmia_ageusia_weighted,0.400295603,0.403246328,0.842108301,0.380261281,0.43638339,0.374523503,0.386055218,0.345194558,0.294397383,0.301665523,0.005294203,-0.001174926,0.400369784,0.313023892,0.257498737,0.281953939,0.328718174,0.313406509,0.216772386,0.205895645,0.369950834,0.351358641,0.355665745,0.314191077,0.925284783,0.094329731,-0.307646823,0.347318462,0.314972636,0.024440115,0.167893052,0.115185301,-0.170853381,0.126414366,-0.013244607,-0.002866959,-0.002853247,-7.74E-05,0.295204436,-0.159134872,-0.181903926,-0.168990103,-0.175517927,0.08314893,-0.133241556,-0.130455456,-0.000494214,0.17945682,-0.164083743,0.423440512,0.426297539,0.914351366,0.397259662,0.352486608,0.391175756,0.403812369,0.365882001,0.319482893,0.322626898,0.005148703,-0.001272475,0.424014437,0.336548506,0.281283049,0.304253016,0.343981506,0.3270293,0.235684093,0.229980149,0.389035903,0.362596788,0.366792664,0.32739066,1,0.09628361,-0.321419885,0.370377653,0.382937587,0.124382702,0.228072311,0.202907841,0.143653442,0.103535537,-0.017897758,-0.002644742,-0.002644742,4.93E-05,0.288862132,-0.162038576,-0.177272622,-0.168218183,-0.177376473,0.08923453,-0.133588437,-0.12176597,-0.006082157,0.178373562,-0.164450333
pct_self_other_weighted,0.093917933,0.093682704,0.135802518,0.063063835,0.027107898,0.064534351,0.136174755,0.241166717,0.235173115,0.135990064,0.000268436,-0.00350546,0.100266837,0.259820051,0.234044744,0.139543206,0.165521776,0.262785737,0.320567775,0.252867251,0.156341562,0.112871014,0.153538185,0.088439712,0.113522009,0.936038868,-0.305145788,0.33631156,-0.059984413,-0.166635749,-0.063283131,0.031927314,0.153957018,-0.277478522,0.323104851,-0.001463041,-0.001480616,-0.004281769,-0.10921128,0.034941595,0.116291493,0.007591474,0.039155545,0.203898148,0.143022679,0.073898912,0.300861418,-0.118004422,0.112601668,0.08127482,0.081337895,0.11734833,0.053292432,-0.042320779,0.05604551,0.126437738,0.228579645,0.218220293,0.119017899,0.000134922,-0.003516396,0.086901664,0.251602977,0.221231109,0.127226667,0.163560999,0.262308647,0.314798395,0.246326852,0.149926844,0.097908605,0.141379466,0.083177506,0.09628361,1,-0.298916194,0.33119824,-0.021862532,-0.080502912,-0.01419191,0.106643359,0.276383396,-0.252046231,0.28829506,-0.001296942,-0.001296942,-0.004471118,-0.113805579,0.045490012,0.124280976,0.022501661,0.056279768,0.197754761,0.147294241,0.084600637,0.301053504,-0.128287124,0.122794441
pct_self_none_of_above_weighted,-0.276456354,-0.290473457,-0.385527897,-0.269446471,-0.416889021,-0.308369054,-0.663165247,-0.684803712,-0.370473759,-0.329423297,-0.000448005,0.006784455,-0.315035788,-0.65122896,-0.339707333,-0.319208883,-0.768903034,-0.770595024,-0.700402648,-0.412711648,-0.680123394,-0.4826049,-0.597907992,-0.622717566,-0.331097404,-0.310521363,0.968287719,-0.87353598,0.088635509,0.311253131,0.034001721,-0.103230007,-0.247661061,-0.044413531,-0.192724311,0.006280902,0.006267442,0.00333304,-0.016977355,0.435599809,0.387231041,0.396528533,0.494101988,-0.419392254,0.295013697,0.324012043,-0.019734179,-0.423451147,0.409050987,-0.260698842,-0.272930747,-0.375592555,-0.255882661,-0.234940657,-0.291179119,-0.660539334,-0.701903171,-0.383726016,-0.33898122,-0.000150351,0.006899691,-0.298748392,-0.668834183,-0.344682883,-0.322899562,-0.774261072,-0.777832941,-0.708119861,-0.436038929,-0.674800562,-0.46605218,-0.584923561,-0.616566556,-0.321419885,-0.298916194,1,-0.893045098,-0.042958875,0.016779821,-0.12515666,-0.363018503,-0.78287171,-0.048610904,-0.155606185,0.005978832,0.005978832,0.003422351,-0.009607219,0.43363498,0.370250879,0.385391357,0.484491975,-0.424463366,0.291506269,0.310656942,-0.004642443,-0.409644878,0.400892384
pct_self_multiple_symptoms_weighted,0.315929802,0.329443498,0.440543286,0.302921973,0.447898998,0.336676322,0.664834898,0.704104841,0.452550548,0.388594296,0.001750746,-0.006394842,0.354697792,0.680596374,0.421108738,0.379569375,0.785327482,0.792538896,0.710243591,0.501831287,0.681349453,0.505418593,0.63335275,0.62596885,0.380616036,0.34192014,-0.881175908,0.967175902,-0.041585241,-0.265687817,0.00088028,0.116869987,0.186799524,0.038853493,0.178036608,-0.005425879,-0.005425056,-0.002662401,0.042720393,-0.364299392,-0.330560209,-0.35252032,-0.420148492,0.410432037,-0.225179447,-0.269683254,0.109261595,0.343163812,-0.32915373,0.300403376,0.31239399,0.430721519,0.287626537,0.287286765,0.318361228,0.664094654,0.721101603,0.467667388,0.396872179,0.001376923,-0.006475762,0.339183692,0.703413434,0.431027459,0.38615748,0.800150732,0.807958748,0.725456154,0.531659515,0.682833193,0.490601904,0.623617334,0.624586075,0.370377653,0.33119824,-0.893045098,1,0.078207652,0.004375549,0.147107197,0.352281613,0.698069337,0.037569241,0.145986021,-0.005124715,-0.005124715,-0.002788085,0.032746232,-0.361045405,-0.313942721,-0.339953538,-0.40796427,0.416848181,-0.219960445,-0.255806383,0.095207794,0.32971904,-0.319700695
pct_tested_and_positive_weighted,0.244106851,0.242048759,0.356661933,0.283098613,0.44815481,0.277059608,0.197596036,0.072668997,0.117836314,0.149149754,0.012364685,-0.001536796,0.243283205,0.03638019,0.077224606,0.116679085,0.136295488,0.047116026,-0.08313173,0.033281993,0.164696707,0.159051927,0.185972722,0.123575321,0.373606776,-0.035621687,-0.028001118,0.060157285,0.90822276,0.271611577,0.19901581,-0.029504953,-0.467434846,0.153710612,-0.174284424,0.000710135,0.000720374,0.004164917,0.462662058,-0.043639487,-0.103913526,-0.090652779,-0.077558609,-0.017040879,-0.105360633,-0.068337921,-0.025169602,0.100486727,-0.09704426,0.260345459,0.256131748,0.372711431,0.296361684,0.448000339,0.291071934,0.209259392,0.090492533,0.137739924,0.163799091,0.012243077,-0.001488574,0.261679947,0.055551968,0.096217954,0.128596455,0.148498934,0.055115486,-0.068756823,0.053671867,0.177255642,0.171773458,0.195412106,0.132170384,0.382937587,-0.021862532,-0.042958875,0.078207652,1,0.325454818,0.222635992,0.006672563,-0.114315547,0.177414048,-0.103769751,0.000949925,0.000949925,0.004674108,0.452441059,-0.048865653,-0.107199314,-0.09589256,-0.084202753,-0.010497164,-0.108002458,-0.069824812,-0.027911417,0.102803984,-0.100965453
pct_tested_and_negative_weighted,0.071679358,0.079908318,0.107861696,0.094874889,0.297566419,0.104780231,0.112732929,-0.12692876,0.008243685,0.067351892,0.006348592,-0.001982383,0.082029171,-0.153868547,-0.018153252,0.050541897,0.138098963,-0.052300571,-0.225613223,0.000138401,0.095293678,0.012572851,0.154995812,0.093534147,0.118073293,-0.101789962,0.047329794,-0.026266839,0.305484655,0.885389237,0.249452754,-0.172295459,-0.793752697,0.215509278,-0.433209173,-0.004309385,-0.004309777,0.008226529,0.325576041,-0.005697878,-0.038530488,-0.058263681,-0.073819813,0.076016059,-0.064430256,-0.020811052,0.03869099,0.062734195,-0.062688524,0.083172684,0.090140058,0.120240252,0.102685196,0.380590107,0.110132726,0.126662898,-0.101074515,0.035697123,0.08620102,0.006698081,-0.001573106,0.094693462,-0.125040875,0.007075332,0.068997735,0.156269703,-0.032830901,-0.199245605,0.025198634,0.109091144,0.037161597,0.167825245,0.115206861,0.124382702,-0.080502912,0.016779821,0.004375549,0.325454818,1,0.265862648,-0.117640448,-0.230695547,0.273624488,-0.276313438,-0.004375206,-0.004375206,0.008619344,0.315603007,-0.013699482,-0.047281726,-0.06612739,-0.083401514,0.085256805,-0.065163136,-0.026568188,0.03711244,0.067340018,-0.068671484
pct_tested_no_result_weighted,0.190615859,0.208165802,0.240662227,0.213792671,0.340198851,0.229088175,0.263701228,0.073999466,0.077782486,0.106589314,0.001883137,0.007125622,0.219986943,0.042901309,0.043768277,0.083965657,0.221689248,0.091861243,-0.050459048,0.047142306,0.245174447,0.155143878,0.23371868,0.199979649,0.222950427,-0.021683591,-0.113014461,0.130439399,0.178797611,0.181797545,0.902794395,-0.011394023,-0.397254123,0.15734916,-0.196570249,0.003596071,0.003594233,0.004593197,0.26025031,-0.118489576,-0.142130433,-0.155113982,-0.163817556,0.074005006,-0.144975787,-0.121917628,-0.010899015,0.162138379,-0.161297526,0.197863603,0.213510078,0.251667244,0.21937021,0.34692395,0.236402243,0.270355593,0.090529825,0.099673113,0.124494829,0.001928866,0.007332295,0.228339358,0.06117579,0.06354702,0.09916146,0.230309862,0.097500901,-0.03510063,0.071456065,0.249413212,0.164675071,0.242181767,0.205432779,0.228072311,-0.01419191,-0.12515666,0.147107197,0.222635992,0.265862648,1,0.047215943,-0.023110636,0.192736193,-0.118877566,0.00369199,0.00369199,0.004806061,0.252417878,-0.120473352,-0.142271797,-0.156383706,-0.165396087,0.076205977,-0.143507984,-0.117838948,-0.017292107,0.160847093,-0.161311782
pct_could_not_get_tested_weighted,0.188345828,0.19055185,0.23530771,0.184831628,0.211207759,0.190085628,0.302323312,0.349126865,0.208178184,0.194608686,-0.00221938,-0.000527633,0.197669923,0.335808512,0.198281357,0.188886503,0.275586346,0.29474985,0.295056413,0.144099689,0.299456196,0.297233088,0.223080394,0.270462252,0.199125592,0.115097362,-0.356262563,0.343673616,-0.057828922,-0.253871575,-0.023069109,0.85994146,-0.065905025,0.062988123,0.154956976,-0.000296832,-0.000290893,0.000364332,0.032105973,-0.151270538,-0.214235629,-0.18444269,-0.218810274,0.095221638,-0.175611758,-0.16433516,-0.09589522,0.223462179,-0.226995539,0.18024108,0.182639519,0.237319804,0.181518407,0.098483872,0.186824955,0.309602768,0.358532752,0.218382174,0.203335337,-0.002474055,-0.00067861,0.189508568,0.346395218,0.204173642,0.199504617,0.27999212,0.297319412,0.297215709,0.156128301,0.302640053,0.28779479,0.226449874,0.273736751,0.202907841,0.106643359,-0.363018503,0.352281613,0.006672563,-0.117640448,0.047215943,1,0.310590133,0.148258526,0.209945859,1.15E-05,1.15E-05,0.000293188,0.030761983,-0.152832658,-0.207437782,-0.182835434,-0.216704199,0.095168327,-0.173819489,-0.155289793,-0.101621276,0.217655617,-0.222756526
pct_did_not_try_to_get_tested_weighted,0.138113904,0.146184905,0.201481628,0.124345485,0.154653883,0.15722073,0.431483793,0.569770559,0.26525193,0.191741198,-0.001152765,-0.005399228,0.165988548,0.560807253,0.254463044,0.193616298,0.541071213,0.62325964,0.644790838,0.337100344,0.461516104,0.352399951,0.398174227,0.446660466,0.157346716,0.295064373,-0.778179258,0.69815493,-0.292968478,-0.611015307,-0.216440737,0.025823141,0.608656729,-0.077422167,0.357057838,-0.003869016,-0.003860455,-0.006008133,-0.17342231,-0.189035864,-0.262778824,-0.27216824,-0.339111199,0.319143813,-0.184035158,-0.232605938,0.037043535,0.284630694,-0.30673795,0.118940341,0.125985975,0.184247438,0.107480641,-0.00298577,0.137130673,0.417897374,0.569390219,0.264670034,0.19397666,-0.001421826,-0.005608103,0.145111584,0.562096164,0.250894389,0.191021758,0.536744504,0.62263278,0.640283834,0.346919467,0.44687109,0.326293312,0.377039951,0.428811531,0.143653442,0.276383396,-0.78287171,0.698069337,-0.114315547,-0.230695547,-0.023110636,0.310590133,1,0.15235615,0.477854178,-0.003624082,-0.003624082,-0.006230928,-0.17926192,-0.18425015,-0.239123711,-0.252582134,-0.320095875,0.314122084,-0.174274685,-0.213189827,0.026962212,0.264240294,-0.289276641
pct_worked_outside_home_weighted,0.114135212,0.118988013,0.094778496,0.138315863,0.280517034,0.16987664,0.203996754,0.011111937,-0.14556927,0.036338126,0.0043633,-0.001986286,0.120370865,-0.038928033,-0.157707804,0.041964075,0.209896746,0.06717384,-0.138602281,-0.160578981,0.173230935,0.181094107,0.164594002,0.269650505,0.085467587,-0.265956056,-0.038015858,0.027993914,0.133176694,0.147135069,0.153412893,0.063743964,-0.208455628,0.966493465,-0.735884666,0.007705388,0.007689506,0.003259798,0.298272628,-0.321306262,-0.600012993,-0.430413037,-0.459753574,-0.071024451,-0.549883001,-0.445260357,-0.462970304,0.570835428,-0.589348608,0.123524378,0.127598,0.114265539,0.146021476,0.333314024,0.172121136,0.208879499,0.032350115,-0.113700505,0.065006458,0.00444055,-0.002020061,0.131746869,-0.019007475,-0.132851954,0.062023816,0.20542188,0.063317517,-0.131808089,-0.139193421,0.176612741,0.191652465,0.16592525,0.264587593,0.103535537,-0.252046231,-0.048610904,0.037569241,0.177414048,0.273624488,0.192736193,0.148258526,0.15235615,1,-0.427320807,0.007726231,0.007726231,0.003274334,0.297131605,-0.341043135,-0.603220211,-0.448509586,-0.478885246,-0.067296155,-0.549953947,-0.451041014,-0.475147064,0.57878343,-0.599518603
pct_avoid_contact_all_or_most_time_weighted,-0.004906842,-0.007390906,0.030055368,-0.01937922,-0.13486599,-0.038488906,-0.03011407,0.269875572,0.198638632,0.00579834,-0.004512914,0.002283638,-0.001838551,0.30611113,0.202428083,-0.002657323,-0.09155262,0.148308901,0.371458175,0.169879278,-0.002243365,0.043625613,-0.060665555,-0.097151627,0.013213049,0.316670367,-0.177370987,0.172584398,-0.178230919,-0.421116633,-0.201791358,0.114861862,0.393398006,-0.763313117,0.978003884,-0.007240996,-0.007210474,0.001480142,-0.273218105,0.364407123,0.326090474,0.22666549,0.272649783,0.067716122,0.327574397,0.231742108,0.296734448,-0.332713105,0.295840445,-0.030332444,-0.032670732,-0.005349088,-0.039339873,-0.299837007,-0.054126997,-0.049587535,0.234357914,0.160680676,-0.021274728,-0.004731346,0.001759634,-0.029975538,0.27024454,0.170281896,-0.025748349,-0.103084721,0.136778246,0.348652721,0.145536836,-0.022122149,0.005816703,-0.080935799,-0.114222467,-0.017897758,0.28829506,-0.155606185,0.145986021,-0.103769751,-0.276313438,-0.118877566,0.209945859,0.477854178,-0.427320807,1,-0.007242402,-0.007242401,0.001597908,-0.282458149,0.379486937,0.343816735,0.252693671,0.299202348,0.049490089,0.335629241,0.251707767,0.303269298,-0.352877423,0.316898085
mean_outside_hh_contact_at_work_ct_weighted,-0.000237097,3.46E-05,-0.001618407,-0.001935213,-0.001884421,-0.003235207,-0.003731001,-0.002868718,-0.000930264,0.00257459,-3.63E-05,0,-0.001414846,-0.002046064,-0.000803363,0.003306951,-0.003925001,-0.003635462,-0.005152502,-0.006171664,-0.003031455,-0.001672574,-0.000510083,-0.001979915,-0.00304158,-0.002082391,0.005829878,-0.00521983,0.00133048,-0.004470757,0.005223497,0.003067128,0.00108275,0.007957987,-0.009086103,0.992181523,0.992217033,0,0.000361918,-0.001134586,-0.004701802,-0.000891323,0.00085,-0.004181695,-0.002705937,-0.001333482,-0.002568302,0.002075242,-0.001931145,0.000183201,0.000342423,-0.001075854,-0.001699905,-0.00150926,-0.002898981,-0.003457998,-0.003190407,0.001721303,0.004157528,-3.47E-05,0,-0.001003449,-0.00257869,0.000547564,0.004328081,-0.004031747,-0.003507498,-0.004467281,-0.005356757,-0.002916898,-0.001531297,0.00037814,-0.002570528,-0.002644742,-0.001296942,0.005978832,-0.005124715,0.000949925,-0.004375206,0.00369199,1.15E-05,-0.003624082,0.007726231,-0.007242402,1,1,0,0.001303603,-0.001081453,-0.004631688,-0.000266648,0.00042314,-0.003952228,-0.002447524,-0.000891504,-0.002006371,0.002260181,-0.001835413
mean_outside_hh_contact_shopping_ct_weighted,-0.000237097,3.46E-05,-0.001618407,-0.001935213,-0.001884421,-0.003235207,-0.003731001,-0.002868718,-0.000930264,0.00257459,-3.63E-05,0,-0.001414846,-0.002046064,-0.000803363,0.003306951,-0.003925001,-0.003635462,-0.005152502,-0.006171664,-0.003031455,-0.001672574,-0.000510083,-0.001979915,-0.00304158,-0.002082391,0.005829878,-0.00521983,0.00133048,-0.004470757,0.005223497,0.003067128,0.00108275,0.007957987,-0.009086103,0.992181523,0.992217033,0,0.000361918,-0.001134586,-0.004701803,-0.000891323,0.00085,-0.004181695,-0.002705937,-0.001333482,-0.002568302,0.002075242,-0.001931145,0.000183201,0.000342423,-0.001075854,-0.001699905,-0.00150926,-0.002898981,-0.003457999,-0.003190407,0.001721302,0.004157528,-3.47E-05,0,-0.00100345,-0.00257869,0.000547563,0.004328081,-0.004031747,-0.003507498,-0.004467282,-0.005356757,-0.002916898,-0.001531297,0.00037814,-0.002570528,-0.002644742,-0.001296942,0.005978832,-0.005124715,0.000949925,-0.004375206,0.00369199,1.15E-05,-0.003624082,0.007726231,-0.007242401,1,1,0,0.001303603,-0.001081453,-0.004631688,-0.000266648,0.00042314,-0.003952229,-0.002447524,-0.000891504,-0.002006371,0.002260181,-0.001835413
mean_outside_hh_contact_in_social_gatherings_ct_weighted,-0.000266923,-0.002079938,0.000503067,0.000972064,0.002762284,0.001795953,0.001798062,-0.000129603,-0.002018332,0.001511155,-3.60E-05,0,-0.001624964,-0.00080534,-0.003107148,-0.000503026,-0.001280543,-0.003578732,-0.004232863,-0.008067614,0.000701867,0.00319029,-0.003092705,0.00142936,6.38E-05,-0.004349983,0.003612235,-0.002232433,0.006797202,0.009394897,0.003884135,0.001517455,-0.010666455,0.001626095,0.001217407,0,0,0,0.00322535,-0.005192735,-0.005176077,-0.004094641,-0.005806444,0.00075357,-0.005393392,-0.004739998,-0.006975529,0.006701763,-0.006630785,-0.000307785,-0.001653103,0.000597645,-0.000264096,0.00317833,0.00253107,0.003018266,0.001664589,-0.001327956,0.001722976,-3.43E-05,0,-0.001559176,0.000301503,-0.002316082,-0.001229731,-0.002626256,-0.004011153,-0.004574047,-0.009679641,0.001109968,0.003832652,-0.003130673,0.001023864,4.93E-05,-0.004471118,0.003422351,-0.002788085,0.004674108,0.008619344,0.004806061,0.000293188,-0.006230928,0.003274334,0.001597908,0,0,0,0.003566785,-0.005678288,-0.005407995,-0.004451701,-0.006108175,0.00268811,-0.004917753,-0.004913577,-0.006532265,0.005990669,-0.006696121
pct_contact_covid_positive_weighted,0.205541324,0.209275052,0.273886546,0.263694973,0.528502616,0.264882828,0.211127315,0.037694474,0.028326212,0.112881382,0.002813243,-0.001528063,0.206131471,-0.021272548,-0.019266376,0.077350251,0.137278529,0.026708558,-0.13932725,-0.062461023,0.16412606,0.158222435,0.184026549,0.156191728,0.279646809,-0.126622127,0.005720183,0.013965837,0.453859232,0.306726132,0.251159238,0.026940821,-0.423024434,0.347250343,-0.302444791,0.001506371,0.001489798,0.003288475,0.956307589,-0.183738869,-0.252256004,-0.193257746,-0.189114752,-0.057931237,-0.244644048,-0.180650106,-0.16756179,0.244713557,-0.231873289,0.218172071,0.220721336,0.288917462,0.277797292,0.533783668,0.279259139,0.226156714,0.060029513,0.0564049,0.13521885,0.003056762,-0.00133251,0.222087843,0.000175142,0.001043963,0.093452983,0.146251417,0.031727173,-0.125144228,-0.040409277,0.178701005,0.172839826,0.194697977,0.165645444,0.288862132,-0.113805579,-0.009607219,0.032746232,0.452441059,0.315603007,0.252417878,0.030761983,-0.17926192,0.297131605,-0.282458149,0.001303603,0.001303603,0.003566785,1,-0.1932867,-0.25906754,-0.208000417,-0.204829905,-0.046634594,-0.25008275,-0.18940244,-0.173200728,0.252695206,-0.242784457
